Group,Element,Private Creator,VR,VM,Meaning,Rtn. Safe Priv. Opt.,IsInDICOMRetainSafePrivateTags,TCIA element_sig_pattern
0011,xx56,GEMS_GENIE_1,FD,,ElapsedTime,keep,False,"(0011,xx56)"
0011,xx62,GEMS_GENIE_1,FD,,Linear FOV,keep,False,"(0011,xx62)"
0011,xx63,GEMS_GENIE_1,FD,,Spatial Offset,keep,False,"(0011,xx63)"
0011,xx64,GEMS_GENIE_1,FD,,Spatial Orientation,keep,False,"(0011,xx64)"
0011,xx67,GEMS_GENIE_1,SL,,Reference Frame Number,keep,False,"(0011,xx67)"
0011,xx68,GEMS_GENIE_1,SL,,Cursor Length,keep,False,"(0011,xx68)"
0011,xx69,GEMS_GENIE_1,SL,,Number of Cursors,keep,False,"(0011,xx69)"
0011,xx6a,GEMS_GENIE_1,SL,,Cursor Coordinates,keep,False,"(0011,xx6a)"
0011,xx6b,GEMS_GENIE_1,SL,,Recon Options Flag,keep,False,"(0011,xx6b)"
0011,xx6c,GEMS_GENIE_1,FD,,Motion Threshold,keep,False,"(0011,xx6c)"
0011,xx6e,GEMS_GENIE_1,SL,,Recon Type,keep,False,"(0011,xx6e)"
0011,xx6f,GEMS_GENIE_1,SL,,Pre Filter Type,keep,False,"(0011,xx6f)"
0011,xx71,GEMS_GENIE_1,SL,,Back Proj Filter Type,keep,False,"(0011,xx71)"
0011,xx72,GEMS_GENIE_1,SL,,Recon Arc,keep,False,"(0011,xx72)"
0011,xx73,GEMS_GENIE_1,FD,,Recon Pan AP Offset,keep,False,"(0011,xx73)"
0011,xx74,GEMS_GENIE_1,FD,,Recon Pan LR Offset,keep,False,"(0011,xx74)"
0011,xx75,GEMS_GENIE_1,FD,,Recon Area,keep,False,"(0011,xx75)"
0011,xx76,GEMS_GENIE_1,SL,,Start View,keep,False,"(0011,xx76)"
0011,xx77,GEMS_GENIE_1,SL,,Attenuation Type,keep,False,"(0011,xx77)"
0011,xx78,GEMS_GENIE_1,SL,,Dua lEnergy Processing,keep,False,"(0011,xx78)"
0011,xx7c,GEMS_GENIE_1,SH,,Back Proj Filter Param 2,keep,False,"(0011,xx7c)"
0011,xx7e,GEMS_GENIE_1,SL,,Ref Slice Width,keep,False,"(0011,xx7e)"
0011,xx81,GEMS_GENIE_1,SH,,Attenuation Threshold,keep,False,"(0011,xx81)"
0011,xx82,GEMS_GENIE_1,FD,,Interpolation Distance,keep,False,"(0011,xx82)"
0011,xx83,GEMS_GENIE_1,FD,,Interpolation Center X,keep,False,"(0011,xx83)"
0011,xx84,GEMS_GENIE_1,FD,,Interpolation Center Y,keep,False,"(0011,xx84)"
0011,xx85,GEMS_GENIE_1,SL,,Quant Filter Flag,keep,False,"(0011,xx85)"
0011,xx86,GEMS_GENIE_1,SL,,Head Conversion,keep,False,"(0011,xx86)"
0011,xx87,GEMS_GENIE_1,SL,,Slice Width Pixels,keep,False,"(0011,xx87)"
0011,xx88,GEMS_GENIE_1,SL,,Rfmtr Trans Ref,keep,False,"(0011,xx88)"
0011,xx89,GEMS_GENIE_1,FD,,Rfmtr Trans Ref mm,keep,False,"(0011,xx89)"
0011,xx8a,GEMS_GENIE_1,SL,,Two Line Trans Ref,keep,False,"(0011,xx8a)"
0011,xx8b,GEMS_GENIE_1,SL,,Three-D Zero,keep,False,"(0011,xx8b)"
0011,xx8c,GEMS_GENIE_1,SL,,Three-D Zero Length,keep,False,"(0011,xx8c)"
0011,xx8d,GEMS_GENIE_1,SL,,Three-D Zero In,keep,False,"(0011,xx8d)"
0013,xx10,SIEMENS CM VA0  CMS,DA,,Modification Date,func:hash_increment_date,False,"(0013,xx10)"
0013,xx10,GEMS_GENIE_1,FD,,Digital FOV,keep,False,"(0013,xx10)"
0013,xx10,CTP,LO,,Project Name,keep,False,"(0013,xx10)"
0013,xx11,CTP,LO,,Trial Name,keep,False,"(0013,xx11)"
0013,xx12,CTP,LO,,Site Name,keep,False,"(0013,xx12)"
0013,xx12,SIEMENS CM VA0  CMS,TM,,Modification Time,keep,False,"(0013,xx12)"
0013,xx13,CTP,LO,,Site Id,keep,False,"(0013,xx13)"
0013,xx14,CTP,LO,,Visibility,keep,False,"(0013,xx14)"
0013,xx15,GEMS_GENIE_1,FD,,Fscalar,keep,False,"(0013,xx15)"
0013,xx15,CTP,LO,,Batch,keep,False,"(0013,xx15)"
0013,xx1b,GEMS_GENIE_1,FD,,Det Ang Separation,keep,False,"(0013,xx1b)"
0013,xx21,GEMS_GENIE_1,FD,,Threshold,keep,False,"(0013,xx21)"
0013,xx22,GEMS_GENIE_1,FD,,Linear Depth,keep,False,"(0013,xx22)"
0013,xx23,GEMS_GENIE_1,LO,,Unif Date Time,func:hash_increment_date,False,"(0013,xx23)"
0013,xx26,GEMS_GENIE_1,LT,,Study Comments,keep,False,"(0013,xx26)"
0013,xx31,SIEMENS CM VA0  CMS,DS,,Patient Weight,keep,False,"(0013,xx31)"
0013,xx35,SIEMENS CM VA0  CMS,LO,,Patient Sex,keep,False,"(0013,xx35)"
0013,xx40,SIEMENS CM VA0  CMS,LO,,Procedure Description,keep,False,"(0013,xx40)"
0013,xx42,SIEMENS CM VA0  CMS,LO,,Patient Rest Direction,keep,False,"(0013,xx42)"
0013,xx44,SIEMENS CM VA0  CMS,LO,,Patient Position,keep,False,"(0013,xx44)"
0013,xx46,SIEMENS CM VA0  CMS,LO,,View Direction,keep,False,"(0013,xx46)"
0013,xx51,CTP,LO,,Year of Diagnosis,keep,False,"(0013,xx51)"
0015,xx12,GEMS_GENIE_1,SL,,Num ECT Phases,keep,False,"(0015,xx12)"
0015,xx13,GEMS_GENIE_1,SL,,Num WB Scans,keep,False,"(0015,xx13)"
0015,xx17,GEMS_GENIE_1,UL,,Preceding Beat,keep,False,"(0015,xx17)"
0015,xx1a,GEMS_PETD_01,SL,,Physio Gating Type,keep,False,"(0015,xx1a)"
0015,xx1d,GEMS_PETD_01,SL,,Phase Matched Series,keep,False,"(0015,xx1d)"
0015,xx1f,GEMS_PETD_01,UL,,PET Recon Parameters Exists,keep,False,"(0015,xx1f)"
0015,xx21,GEMS_PETD_01,FL,,IR Loop Filter Ratio,keep,False,"(0015,xx21)"
0015,xx22,GEMS_PETD_01,FL,,IR Loop Filter Correction,keep,False,"(0015,xx22)"
0015,xx23,GEMS_PETD_01,UL,,BP3d Filter FlagU,keep,False,"(0015,xx23)"
0015,xx24,GEMS_PETD_01,FL,,BP3d Filter CutoffU,keep,False,"(0015,xx24)"
0015,xx25,GEMS_PETD_01,SL,,BP3d Filter OrderU,keep,False,"(0015,xx25)"
0015,xx26,GEMS_PETD_01,UL,,BP3d Filter FlagV,keep,False,"(0015,xx26)"
0015,xx27,GEMS_PETD_01,FL,,BP3d Filter OrderV,keep,False,"(0015,xx27)"
0015,xx28,GEMS_PETD_01,SL,,BP3d Filter CutoffV,keep,False,"(0015,xx28)"
0015,xx29,GEMS_PETD_01,UL,,Decay Flag,keep,False,"(0015,xx29)"
0015,xx2e,GEMS_PETD_01,UL,,Image filter 3d flag,keep,False,"(0015,xx2e)"
0015,xx2f,GEMS_PETD_01,UL,,WCC Cal Flag,keep,False,"(0015,xx2f)"
0015,xx30,GEMS_PETD_01,UL,,Emission Scatter Flag,keep,False,"(0015,xx30)"
0015,xx31,GEMS_PETD_01,UL,,Recon Algorithm,keep,False,"(0015,xx31)"
0015,xx32,GEMS_PETD_01,UL,,Normalization Flag,keep,False,"(0015,xx32)"
0015,xx33,GEMS_PETD_01,UL,,Emission Deadtime Flag,keep,False,"(0015,xx33)"
0015,xx34,GEMS_PETD_01,UL,,Emission Random Flag,keep,False,"(0015,xx34)"
0015,xx35,GEMS_PETD_01,UL,,Blank Scan Flag,keep,False,"(0015,xx35)"
0015,xx3c,GEMS_PETD_01,UN,,Recon Matrix Size,keep,False,"(0015,xx3c)"
0015,xx3d,GEMS_PETD_01,UL,,PET Sharp IR Flag,keep,False,"(0015,xx3d)"
0015,xx3e,GEMS_PETD_01,UL,,PET Scatter Limit,keep,False,"(0015,xx3e)"
0017,xx04,GEMS_PETD_01,DT,,cal_datetime,func:hash_increment_date,False,"(0017,xx04)"
0019,xx00,SIEMENS MED SMS USG S2000,SH,,Private Creator Version,keep,False,"(0019,xx00)"
0019,xx01,MMCPrivate,LO,,Proc Type,keep,False,"(0019,xx01)"
0019,xx02,MMCPrivate,LO,,Plane,keep,False,"(0019,xx02)"
0019,xx02,GEMS_ACQU_01,OB,,Number Of Cells In Detector,keep,False,"(0019,xx02)"
0019,xx03,GEMS_ACQU_01,DS,,Cell Number At Theta,keep,False,"(0019,xx03)"
0019,xx03,SIEMENS MED SMS USG S2000,FD,,Frame Rate,keep,False,"(0019,xx03)"
0019,xx03,MMCPrivate,SH,,Is Snap Shot Series,keep,False,"(0019,xx03)"
0019,xx04,GEMS_ACQU_01,DS,,Cell Spacing,keep,False,"(0019,xx04)"
0019,xx04,MMCPrivate,DS,,Max Fscalor,keep,False,"(0019,xx04)"
0019,xx04,GEMS_PETD_01,DT,,cal_datetime,func:hash_increment_date,False,"(0019,xx04)"
0019,xx05,MMCPrivate,LO,,Series Category Type,keep,False,"(0019,xx05)"
0019,xx06,LORAD Selenia,LO,,Paddle ID,keep,False,"(0019,xx06)"
0019,xx07,MMCPrivate,LO,,Image Contrast Bolus Agent,keep,False,"(0019,xx07)"
0019,xx07,LORAD Selenia,SH,,Paddle Position,keep,False,"(0019,xx07)"
0019,xx08,MMCPrivate,DS,,Image Slice Thickness,keep,False,"(0019,xx08)"
0019,xx08,LORAD Selenia,LO,,Collimation Size,keep,False,"(0019,xx08)"
0019,xx09,MMCPrivate,DS,,Image Reconstruction Diameter,keep,False,"(0019,xx09)"
0019,xx0a,MMCPrivate,LO,,Image Echo Time,keep,False,"(0019,xx0a)"
0019,xx0a,SIEMENS MR HEADER,OB,,Number of Images in Mosaic,keep,False,"(0019,xx0a)"
0019,xx0b,MMCPrivate,DS,,Image Repetition Time,keep,False,"(0019,xx0b)"
0019,xx0b,SIEMENS MR HEADER,DS,,Slice Measurement Duration,keep,False,"(0019,xx0b)"
0019,xx0c,SIEMENS MR HEADER,IS,1,B Value,keep,True,"(0019,xx0c)"
0019,xx0c,MMCPrivate,LO,,Sequence Type,keep,False,"(0019,xx0c)"
0019,xx0c,SIEMENS MED SMS USG S2000,US,,Burned in Graphics,keep,False,"(0019,xx0c)"
0019,xx0d,SIEMENS MR HEADER,CS,1,Diffusion Directionality,keep,True,"(0019,xx0d)"
0019,xx0d,SIEMENS MED SMS USG S2000,SH,,SieClear Index,keep,False,"(0019,xx0d)"
0019,xx0e,SIEMENS MR HEADER,FD,3,Diffusion Gradient Direction,keep,True,"(0019,xx0e)"
0019,xx0f,GEMS_ACQU_01,DS,,Horizontal Frame Of Reference,keep,False,"(0019,xx0f)"
0019,xx0f,SIEMENS MR HEADER,DS,,Gradient Mode,keep,False,"(0019,xx0f)"
0019,xx0f,MMCPrivate,IS,,Multi Slice Number,keep,False,"(0019,xx0f)"
0019,xx0f,SIEMENS MED NM,SL,,Siemens ICON Data Type,keep,False,"(0019,xx0f)"
0019,xx10,SIEMENS CM VA0  CMS,DS,,Net Frequency,keep,False,"(0019,xx10)"
0019,xx10,SIEMENS MR VA0  GEN,DS,,Total Measurement Time Nominal,keep,False,"(0019,xx10)"
0019,xx10,SIEMENS CT VA0  COAD,IS,,Distance Source To Source Side Collimator,keep,False,"(0019,xx10)"
0019,xx11,SIEMENS MR VA0  GEN,DS,,Total Measurement Time Current,keep,False,"(0019,xx11)"
0019,xx11,SIEMENS CT VA0  COAD,IS,,Distance Source To Detector Side Collimator,keep,False,"(0019,xx11)"
0019,xx11,MMCPrivate,LO,,Is Protected,keep,False,"(0019,xx11)"
0019,xx11,GEMS_ACQU_01,OB,,Series Contrast,keep,False,"(0019,xx11)"
0019,xx11,SIEMENS MR HEADER,OB,,Flow Compensation,keep,False,"(0019,xx11)"
0019,xx12,SIEMENS MR VA0  GEN,DS,,Start Delay Time,keep,False,"(0019,xx12)"
0019,xx12,GEMS_ACQU_01,OB,,Last Pseq,keep,False,"(0019,xx12)"
0019,xx12,SIEMENS MR HEADER,OB,,Table Position Origin,keep,False,"(0019,xx12)"
0019,xx13,SIEMENS MR VA0  GEN,DS,,Dwell Time,keep,False,"(0019,xx13)"
0019,xx13,SIEMENS CM VA0  ACQU,LO,,Sequence Description,keep,False,"(0019,xx13)"
0019,xx13,SIEMENS MR HEADER,OB,,Ima Abs Table Position,keep,False,"(0019,xx13)"
0019,xx13,GEMS_ACQU_01,SS,,Start Number For Baseline,keep,False,"(0019,xx13)"
0019,xx14,SIEMENS MR VA0  COAD,DS,,ADC Voltage,keep,False,"(0019,xx14)"
0019,xx14,SIEMENS MR HEADER,IS,,Ima Rel Table Position,keep,False,"(0019,xx14)"
0019,xx14,SIEMENS MR VA0  GEN,IS,,Number of Phases,keep,False,"(0019,xx14)"
0019,xx14,GEMS_ACQU_01,SS,,End Number For Baseline,keep,False,"(0019,xx14)"
0019,xx15,SIEMENS MR HEADER,FD,,Slice Position PCS,keep,False,"(0019,xx15)"
0019,xx15,GEMS_ACQU_01,SS,,Start Number For Enhanced Scans,keep,False,"(0019,xx15)"
0019,xx16,SIEMENS MR HEADER,DS,,Time After Start,keep,False,"(0019,xx16)"
0019,xx16,SIEMENS MR VA0  COAD,DS,,ADC Offset,keep,False,"(0019,xx16)"
0019,xx16,GEMS_ACQU_01,SS,,End Number For Enhanced Scans,keep,False,"(0019,xx16)"
0019,xx16,SIEMENS MR VA0  GEN,UL,,Sequence Control Mask,keep,False,"(0019,xx16)"
0019,xx17,SIEMENS MR HEADER,DS,,Slice Resolution,keep,False,"(0019,xx17)"
0019,xx17,GEMS_ACQU_01,OB,,Series Plane,keep,False,"(0019,xx17)"
0019,xx18,SIEMENS MR HEADER,IS,,Real Dwell Time,keep,False,"(0019,xx18)"
0019,xx18,GEMS_ACQU_01,LO,,First Scan RAS,keep,False,"(0019,xx18)"
0019,xx18,SIEMENS MR VA0  GEN,UL,,Measurement Status Mask,keep,False,"(0019,xx18)"
0019,xx19,GEMS_ACQU_01,DS,,First Scan Location,keep,False,"(0019,xx19)"
0019,xx1a,GEMS_ACQU_01,LO,,Last Scan RAS,keep,False,"(0019,xx1a)"
0019,xx1a,MMCPrivate,UI,,Characterized Image Instance UID,func:generate_hashuid,False,"(0019,xx1a)"
0019,xx1b,GEMS_ACQU_01,DS,,Last Scan Location,keep,False,"(0019,xx1b)"
0019,xx1b,MMCPrivate,IS,,Characterized Image Count,keep,False,"(0019,xx1b)"
0019,xx1c,MMCPrivate,LO,,Internal Window Width,keep,False,"(0019,xx1c)"
0019,xx1d,MMCPrivate,LO,,Internal Window Level,keep,False,"(0019,xx1d)"
0019,xx1e,GEMS_ACQU_01,DS,,Display Field Of View,keep,False,"(0019,xx1e)"
0019,xx20,SIEMENS CM VA0  CMS,CS,,Measurement Mode,keep,False,"(0019,xx20)"
0019,xx20,SIEMENS MR VA0  COAD,DS,,Transmitter Amplitude,keep,False,"(0019,xx20)"
0019,xx20,SIEMENS CT VA0  COAD,IS,,Number of Possible Channels,keep,False,"(0019,xx20)"
0019,xx20,SIEMENS CT VA0  GEN,IS,,Exposure Time,keep,False,"(0019,xx20)"
0019,xx20,SIEMENS MR VA0  GEN,IS,,Number of Fourier Lines Nominal,keep,False,"(0019,xx20)"
0019,xx20,SIEMENS MED SMS USG S2000,SH,,B-Mode Submode,keep,False,"(0019,xx20)"
0019,xx21,SIEMENS MED SMS USG S2000,FD,,B-Mode Dynamic Range,keep,False,"(0019,xx21)"
0019,xx21,SIEMENS CT VA0  COAD,IS,,Mean Channel Number,keep,False,"(0019,xx21)"
0019,xx21,SIEMENS CT VA0  GEN,IS,,Exposure Current,keep,False,"(0019,xx21)"
0019,xx21,SIEMENS MR VA0  COAD,IS,,Number of Transmitter Amplitudes,keep,False,"(0019,xx21)"
0019,xx22,SIEMENS CT VA0  COAD,DS,,Detector Spacing,keep,False,"(0019,xx22)"
0019,xx22,SIEMENS MR VA0  COAD,DS,,Transmitter Attenuator,keep,False,"(0019,xx22)"
0019,xx22,SIEMENS MED SMS USG S2000,FD,,B-Mode Overall Gain,keep,False,"(0019,xx22)"
0019,xx23,GEMS_ACQU_01,DS,1,Table Speed [mm/rotation],keep,True,"(0019,xx23)"
0019,xx23,SIEMENS CT VA0  COAD,DS,,Detector Center,keep,False,"(0019,xx23)"
0019,xx23,SIEMENS MED SMS USG S2000,US,,B-Mode Resolution/Speed Index,keep,False,"(0019,xx23)"
0019,xx24,GEMS_ACQU_01,DS,1,Mid Scan Time [sec],keep,True,"(0019,xx24)"
0019,xx24,SIEMENS CT VA0  COAD,DS,,Reading Integration Time,keep,False,"(0019,xx24)"
0019,xx24,SIEMENS MR VA0  COAD,DS,,Transmitter Calibration,keep,False,"(0019,xx24)"
0019,xx24,SIEMENS MED SMS USG S2000,US,,B-Mode Edge Enhance Index,keep,False,"(0019,xx24)"
0019,xx25,GEMS_ACQU_01,OB,,Mid Scan Flag,keep,False,"(0019,xx25)"
0019,xx25,SIEMENS MED SMS USG S2000,US,,B-Mode Persistence Index,keep,False,"(0019,xx25)"
0019,xx26,SIEMENS MR VA0  COAD,DS,,Transmitter Reference,keep,False,"(0019,xx26)"
0019,xx26,SIEMENS MR VA0  GEN,IS,,Number of Fourier Lines after Zero,keep,False,"(0019,xx26)"
0019,xx26,LORAD Selenia,LO,,Paddle ID Description,keep,False,"(0019,xx26)"
0019,xx26,GEMS_ACQU_01,OB,,Tube Azimuth [degrees],keep,False,"(0019,xx26)"
0019,xx26,SIEMENS MED SMS USG S2000,US,,B-Mode Map Index,keep,False,"(0019,xx26)"
0019,xx27,GEMS_ACQU_01,DS,1,Rotation Speed (Gantry Period),keep,True,"(0019,xx27)"
0019,xx27,SIEMENS MR HEADER,FD,6,B Matrix,keep,True,"(0019,xx27)"
0019,xx27,LORAD Selenia,SH,,Paddle Position Description,keep,False,"(0019,xx27)"
0019,xx28,SIEMENS MR HEADER,FD,,Bandwidth per Pixel Phase Encode,keep,False,"(0019,xx28)"
0019,xx28,SIEMENS MR VA0  GEN,IS,,First Measured Fourier Line,keep,False,"(0019,xx28)"
0019,xx28,LORAD Selenia,LO,,Collimation Size Description,keep,False,"(0019,xx28)"
0019,xx29,SIEMENS MR HEADER,FD,,Mosaic Ref Acq Times,keep,False,"(0019,xx29)"
0019,xx29,LORAD Selenia,LO,,AEC User Density Scale Factor Description,keep,False,"(0019,xx29)"
0019,xx2a,GEMS_ACQU_01,DS,,Xray On Position,keep,False,"(0019,xx2a)"
0019,xx2a,SIEMENS MED SMS USG S2000,US,,B-Mode Tint Type,keep,False,"(0019,xx2a)"
0019,xx2b,GEMS_ACQU_01,DS,,Xray Off Position,keep,False,"(0019,xx2b)"
0019,xx2c,GEMS_ACQU_01,OB,,Number of Triggers,keep,False,"(0019,xx2c)"
0019,xx2d,SIEMENS MED SMS USG S2000,US,,B-Mode Tint Index,keep,False,"(0019,xx2d)"
0019,xx2e,GEMS_ACQU_01,DS,,Angle Of First View,keep,False,"(0019,xx2e)"
0019,xx2e,SIEMENS MED SMS USG S2000,SH,,ClarifyVE Index,keep,False,"(0019,xx2e)"
0019,xx2f,GEMS_ACQU_01,DS,,Trigger Frequency,keep,False,"(0019,xx2f)"
0019,xx30,SIEMENS CM VA0  CMS,CS,,Calculation Mode,keep,False,"(0019,xx30)"
0019,xx30,SIEMENS MR VA0  GEN,IS,,Acquisition Columns,keep,False,"(0019,xx30)"
0019,xx30,LORAD Selenia,US,,AEC User Density Scale Factor,keep,False,"(0019,xx30)"
0019,xx31,SIEMENS MR VA0  GEN,IS,,Reconstruction Columns,keep,False,"(0019,xx31)"
0019,xx31,LORAD Selenia,US,,AEC System Density Scale Factor,keep,False,"(0019,xx31)"
0019,xx32,LORAD Selenia,US,,AEC Calculated mAsV,keep,False,"(0019,xx32)"
0019,xx33,LORAD Selenia,US,,AEC Auto Pixel 1,keep,False,"(0019,xx33)"
0019,xx34,LORAD Selenia,US,,AEC Auto Pixel 2,keep,False,"(0019,xx34)"
0019,xx35,LORAD Selenia,US,,AEC Sensor,keep,False,"(0019,xx35)"
0019,xx39,GEMS_ACQU_01,OB,,Scan FOV Type,keep,False,"(0019,xx39)"
0019,xx3a,SIEMENS MED SMS USG S2000,US,,Image Flag,keep,False,"(0019,xx3a)"
0019,xx40,FDMS 1.0,CS,,Image Processing Type,keep,False,"(0019,xx40)"
0019,xx40,LORAD Selenia,DS,,Skin Edge,keep,False,"(0019,xx40)"
0019,xx40,SIEMENS MR VA0  GEN,IS,,Array Coil Element Number,keep,False,"(0019,xx40)"
0019,xx40,SIEMENS MED SMS USG S2000,SH,,Color Flow State,keep,False,"(0019,xx40)"
0019,xx40,GEMS_ACQU_01,SS,,Stat Recon Flag,keep,False,"(0019,xx40)"
0019,xx41,LORAD Selenia,DS,,Exposure Index,keep,False,"(0019,xx41)"
0019,xx41,GEMS_ACQU_01,SS,,Compute Type,keep,False,"(0019,xx41)"
0019,xx41,SIEMENS MR VA0  GEN,UL,,Array Coil Element Select Mask,keep,False,"(0019,xx41)"
0019,xx41,SIEMENS MED SMS USG S2000,US,,Color Flow Wall Filter Index,keep,False,"(0019,xx41)"
0019,xx42,GEMS_ACQU_01,OB,,Segment Number,keep,False,"(0019,xx42)"
0019,xx42,SIEMENS MED SMS USG S2000,SH,,Color Flow Submode,keep,False,"(0019,xx42)"
0019,xx42,SIEMENS MR VA0  GEN,UL,,Array Coil Element Data Mask,keep,False,"(0019,xx42)"
0019,xx43,SIEMENS MED SMS USG S2000,FD,,Color Flow Overall Gain,keep,False,"(0019,xx43)"
0019,xx43,SIEMENS MR VA0  GEN,IS,,Array Coil Element To ADC Connect,keep,False,"(0019,xx43)"
0019,xx43,GEMS_ACQU_01,OB,,Total Segments Required,keep,False,"(0019,xx43)"
0019,xx44,GEMS_ACQU_01,DS,,Interscan Delay,keep,False,"(0019,xx44)"
0019,xx44,SIEMENS MED SMS USG S2000,US,,Color Flow Resolution/Speed Index,keep,False,"(0019,xx44)"
0019,xx46,SIEMENS MR VA0  GEN,UL,,Array Coil Combination Mask,keep,False,"(0019,xx46)"
0019,xx46,SIEMENS MED SMS USG S2000,US,,Color Flow Smooth Index,keep,False,"(0019,xx46)"
0019,xx47,GEMS_ACQU_01,OB,,View Compression Factor,keep,False,"(0019,xx47)"
0019,xx47,SIEMENS MED SMS USG S2000,US,,Color Flow Persistence Index,keep,False,"(0019,xx47)"
0019,xx48,SIEMENS MED SMS USG S2000,US,,Color Flow Map Index,keep,False,"(0019,xx48)"
0019,xx49,SIEMENS MED SMS USG S2000,US,,Color Flow Priority Index,keep,False,"(0019,xx49)"
0019,xx4a,GEMS_ACQU_01,SS,,Total Number Of Ref Channels,keep,False,"(0019,xx4a)"
0019,xx4b,GEMS_ACQU_01,SL,,Data Size For Scan Data,keep,False,"(0019,xx4b)"
0019,xx50,FDMS 1.0,CS,,EDR Mode,keep,False,"(0019,xx50)"
0019,xx50,LORAD Selenia,DS,,Display Minimum OD,keep,False,"(0019,xx50)"
0019,xx50,SIEMENS MR VA0  COAD,DS,,Receiver Total Gain,keep,False,"(0019,xx50)"
0019,xx50,SIEMENS CM VA0  CMS,IS,,Noise Level,keep,False,"(0019,xx50)"
0019,xx50,SIEMENS MR VA0  GEN,IS,,Number of Averages Current,keep,False,"(0019,xx50)"
0019,xx51,LORAD Selenia,DS,,Dispaly Maximum OD,keep,False,"(0019,xx51)"
0019,xx51,SIEMENS MR VA0  COAD,DS,,Receiver Amplifier Gain,keep,False,"(0019,xx51)"
0019,xx52,SIEMENS MR VA0  COAD,DS,,Receiver Preamplifier Gain,keep,False,"(0019,xx52)"
0019,xx52,LORAD Selenia,IS,,Display Minimum Nits,keep,False,"(0019,xx52)"
0019,xx52,GEMS_ACQU_01,OB,,Recon Post Processing Flag,keep,False,"(0019,xx52)"
0019,xx53,LORAD Selenia,IS,,Display Maximum Nits,keep,False,"(0019,xx53)"
0019,xx54,SIEMENS MR VA0  COAD,DS,,Receiver Cable Attenuation,keep,False,"(0019,xx54)"
0019,xx54,SIEMENS MED SMS USG S2000,FD,,Color Flow Maximum Velocity,keep,False,"(0019,xx54)"
0019,xx55,SIEMENS MR VA0  COAD,DS,,Receiver Reference Gain,keep,False,"(0019,xx55)"
0019,xx56,SIEMENS MR VA0  COAD,DS,,Receiver Filter Frequency,keep,False,"(0019,xx56)"
0019,xx57,GEMS_ACQU_01,SS,,CT Water Number,keep,False,"(0019,xx57)"
0019,xx58,GEMS_ACQU_01,SS,,CT Bone Number,keep,False,"(0019,xx58)"
0019,xx5a,GEMS_ACQU_01,FL,,Acquisition Duration,keep,False,"(0019,xx5a)"
0019,xx5e,GEMS_ACQU_01,SL,,Number Of Channels 1 To 512,keep,False,"(0019,xx5e)"
0019,xx5f,GEMS_ACQU_01,SL,,Increment Between Channels,keep,False,"(0019,xx5f)"
0019,xx60,SIEMENS MR VA0  COAD,DS,,Reconstruction Scale Factor,keep,False,"(0019,xx60)"
0019,xx60,FDMS 1.0,OB,,Radiographer's Code,keep,False,"(0019,xx60)"
0019,xx60,GEMS_ACQU_01,SL,,Starting View,keep,False,"(0019,xx60)"
0019,xx61,GEMS_ACQU_01,SL,,Number Of Views,keep,False,"(0019,xx61)"
0019,xx62,SIEMENS MR VA0  COAD,DS,,Reference Scale Factor,keep,False,"(0019,xx62)"
0019,xx62,SIEMENS CT VA0  GEN,IS,,Number of Virtuell Channels,keep,False,"(0019,xx62)"
0019,xx62,GEMS_ACQU_01,SL,,Increment Between Views,keep,False,"(0019,xx62)"
0019,xx6a,GEMS_ACQU_01,OB,,Dependant On Number Of Views Processed,keep,False,"(0019,xx6a)"
0019,xx6b,GEMS_ACQU_01,SS,,Field Of View In Detector Cells,keep,False,"(0019,xx6b)"
0019,xx70,SIEMENS MR VA0  COAD,DS,,Phase Gradient Amplitude,keep,False,"(0019,xx70)"
0019,xx70,SIEMENS CT VA0  GEN,IS,,Number of Readings,keep,False,"(0019,xx70)"
0019,xx70,GEMS_ACQU_01,SS,,Value Of Back Projection Button,keep,False,"(0019,xx70)"
0019,xx70,LORAD Selenia,UN,,Frame of Reference ID,keep,False,"(0019,xx70)"
0019,xx71,SIEMENS MR VA0  COAD,DS,,Readout Gradient Amplitude,keep,False,"(0019,xx71)"
0019,xx71,GEMS_ACQU_01,SS,,Set If Fatq Estimates Were Used,keep,False,"(0019,xx71)"
0019,xx71,LORAD Selenia,UN,,Paired Position,keep,False,"(0019,xx71)"
0019,xx72,GEMS_ACQU_01,DS,,Z Channel Avg Over Views,keep,False,"(0019,xx72)"
0019,xx72,SIEMENS MR VA0  COAD,DS,,Selection Gradient Amplitude,keep,False,"(0019,xx72)"
0019,xx73,GEMS_ACQU_01,DS,,Avg Of Left Ref Channels Over Views,keep,False,"(0019,xx73)"
0019,xx74,GEMS_ACQU_01,DS,,Max Left Channel Over Views,keep,False,"(0019,xx74)"
0019,xx74,SIEMENS CT VA0  GEN,IS,,Number of Projections,keep,False,"(0019,xx74)"
0019,xx75,GEMS_ACQU_01,DS,,Avg Of Right Ref Channels Over Views,keep,False,"(0019,xx75)"
0019,xx75,SIEMENS CT VA0  GEN,IS,,Number of Bytes,keep,False,"(0019,xx75)"
0019,xx76,GEMS_ACQU_01,DS,,Max Right Channel Over Views,keep,False,"(0019,xx76)"
0019,xx7d,GEMS_ACQU_01,DS,,Second Echo,keep,False,"(0019,xx7d)"
0019,xx7e,GEMS_ACQU_01,OB,,Number Of Echos,keep,False,"(0019,xx7e)"
0019,xx7f,GEMS_ACQU_01,DS,,Table Delta,keep,False,"(0019,xx7f)"
